"session_id","fullscreen","hq","music","hover_duration","n_actions","elapsed_time","n_event_name","n_name","n_fqid","n_room_fqid","n_text_fqid","n_notebook_click","n_object_hover","n_map_hover","n_cutscene_click","n_person_click","n_navigate_click","n_observation_click","n_notification_click","n_object_click","n_map_click","n_page1","n_page0","n_historicalsociety","n_kohlcenter","n_capitol","correctness","q1","q2","q3"
"21010510145710680",0,0,1,22286,210,316458,11,4,27,7,18,7,5,2,32,26,98,3,9,25,2,2,5,165,43,2,0.666666666666667,0,1,1
"21010510155381630",0,1,1,7535,181,227002,10,3,26,6,16,0,2,2,44,20,90,1,9,10,2,0,0,134,44,3,1,1,1,1
"21010510163834904",0,0,1,25095,149,220926,11,4,26,7,15,2,6,3,34,18,62,2,9,10,2,0,2,105,42,2,1,1,1,1
"21010510170593170",0,0,1,7507,228,178111,11,4,25,6,16,9,2,5,39,22,131,4,5,8,2,3,6,177,48,3,1,1,1,1
"21010510194658630",0,0,1,37590,135,260245,10,3,26,7,13,0,6,1,28,18,56,1,8,14,2,0,0,92,41,2,1,1,1,1
"21010510204642560",0,0,1,10205,194,218227,11,4,25,7,15,4,3,2,36,21,105,2,6,12,2,0,4,153,37,4,1,1,1,1
"21010510213339480",0,0,1,7765,129,252936,8,3,23,6,13,0,4,0,28,20,56,0,5,12,3,0,0,93,31,5,0.666666666666667,0,1,1
"21010510221570144",0,0,0,28887,124,210712,10,3,24,6,15,0,8,1,30,19,39,1,12,11,2,0,0,98,24,2,1,1,1,1
"21010510225901390",0,0,1,17068,115,173886,9,3,23,6,11,0,6,1,28,18,43,0,5,11,2,0,0,86,27,2,1,1,1,1
"21010510230587460",0,1,1,32040,120,256213,10,3,28,7,15,0,7,2,25,18,43,3,8,11,2,0,0,90,28,2,0.666666666666667,0,1,1
"21010510242551950",0,0,1,20372,131,280983,11,4,24,7,14,2,4,2,32,20,54,1,6,7,2,0,2,98,31,2,1,1,1,1
"21010510244780470",1,0,1,34099,144,259420,11,4,23,6,13,2,5,2,26,18,62,2,8,16,2,0,2,104,36,4,0.666666666666667,0,1,1
"21010510265398340",1,0,1,7064,173,102853,9,3,23,6,11,0,5,2,50,29,60,0,6,18,2,0,0,123,41,9,1,1,1,1
"21010510274950810",0,1,1,7256,164,159877,9,3,23,6,13,0,2,4,36,21,82,0,8,8,2,0,0,122,40,2,1,1,1,1
"21010510275329228",0,0,1,11202,186,134545,9,3,25,6,14,0,5,2,43,21,86,0,9,16,3,0,0,132,47,7,0.666666666666667,0,1,1
"21010510281614300",0,1,1,7810,176,127811,8,3,22,6,13,0,6,0,48,25,73,0,6,15,2,0,0,137,36,3,0.666666666666667,0,1,1
"21010510295476220",0,0,0,14877,135,251159,11,4,23,6,14,4,5,1,28,20,57,1,8,8,2,2,2,91,42,2,0.666666666666667,0,1,1
"21010510320272230",0,0,1,8478,164,263510,9,3,22,6,13,0,5,2,32,21,71,0,6,24,2,0,0,121,41,2,1,1,1,1
"21010510335658110",0,0,1,9138,169,102372,10,4,21,6,13,2,5,3,51,21,67,0,6,11,2,0,2,129,35,5,1,1,1,1
"21010510351592320",0,0,1,79338,209,251476,10,4,23,6,14,2,5,1,38,22,107,0,6,25,2,0,2,127,73,9,0.333333333333333,0,1,0
"21010510361318624",0,0,1,15818,180,261107,10,3,27,6,16,0,4,2,35,21,93,4,9,8,3,0,0,143,34,3,0.666666666666667,0,1,1
"21010510363267228",0,0,1,17235,123,166287,11,4,26,6,15,4,8,3,28,20,38,1,8,10,2,2,2,90,31,2,1,1,1,1
"21010510371519550",0,0,1,11574,193,293409,11,4,30,7,20,13,5,3,35,24,78,4,9,19,2,2,11,148,42,3,1,1,1,1
"21010510374894904",0,0,0,4534,115,172175,9,3,23,6,13,0,1,2,34,18,35,0,9,12,3,0,0,90,22,3,1,1,1,1
"21010510382048730",0,0,1,12988,207,465996,11,4,28,7,17,14,5,2,28,22,102,3,8,20,2,4,10,163,40,4,0.333333333333333,0,1,0
"21010510385145244",0,1,1,14115,109,170083,10,4,21,6,12,2,4,1,32,18,35,0,6,8,2,0,2,84,23,2,1,1,1,1
"21010510385689524",0,0,0,12729,153,205692,9,3,22,6,12,0,2,2,36,18,80,0,6,6,2,0,0,122,28,3,0.666666666666667,1,1,0
"21010510401800180",0,0,1,12908,181,466527,11,4,28,7,17,3,4,3,30,25,69,1,9,28,8,0,3,126,53,2,0.666666666666667,0,1,1
"21010510411462464",0,0,1,38868,330,457990,11,4,24,7,15,8,9,2,39,20,178,1,9,61,2,0,8,219,102,9,0.666666666666667,0,1,1
"21010510411691064",0,0,1,14819,184,200150,10,3,24,6,15,0,5,2,36,22,54,1,5,56,2,0,0,105,76,3,0.666666666666667,0,1,1
"21010510422160080",0,0,1,44252,144,239524,10,3,27,7,15,0,8,2,31,19,52,2,9,18,2,0,0,110,32,2,1,1,1,1
"21010510440957160",0,0,1,20351,115,185420,10,4,24,6,12,6,6,2,28,19,40,0,5,6,2,2,4,88,24,3,0.666666666666667,0,1,1
"21010510455338812",0,1,1,27987,167,268957,10,4,22,6,12,9,7,2,30,22,71,0,6,17,2,2,7,111,52,4,0.666666666666667,0,1,1
"21010510455429740",0,1,1,37993,319,415242,11,4,33,7,19,11,7,8,28,20,204,8,8,18,6,0,11,272,42,5,1,1,1,1
"21010510455722924",0,0,1,16343,199,423184,11,4,27,7,16,7,5,2,30,21,103,6,6,16,2,0,7,156,41,2,0.666666666666667,0,1,1
"21010510465182572",1,0,1,5274,173,119712,9,3,23,6,12,0,3,2,37,22,89,0,5,12,2,0,0,125,39,9,1,1,1,1
"21010510474941640",0,0,0,44888,112,426993,10,4,22,6,11,4,5,2,26,18,42,0,5,7,2,0,4,83,27,2,1,1,1,1
"21010510490953184",0,0,1,11317,131,179893,11,4,24,6,13,6,10,1,29,18,43,1,8,12,2,2,4,99,28,4,1,1,1,1
"21010510520201880",0,0,1,16624,115,280936,11,4,26,6,17,2,2,2,29,21,39,1,9,7,2,0,2,91,22,2,1,1,1,1
"21010510523753364",0,0,1,25189,248,405162,11,5,28,7,17,11,11,6,26,20,131,7,8,23,4,5,6,191,53,4,0.666666666666667,0,1,1
"21010510534512344",0,0,1,16668,94,159450,8,3,22,6,11,0,4,0,27,18,29,0,5,8,2,0,0,70,21,3,1,1,1,1
"21010510555806148",0,0,0,9613,151,345035,10,4,23,6,13,2,4,3,39,19,54,0,8,18,3,0,2,107,42,2,1,1,1,1
"21010510592151936",0,0,0,19968,163,332181,9,3,23,6,14,0,8,3,39,24,64,0,8,13,3,0,0,134,25,4,1,1,1,1
"21010511010140610",0,0,0,9967,279,407961,11,4,27,7,16,12,6,3,31,27,169,5,5,18,2,2,10,233,40,6,0.666666666666667,1,1,0
"21010511015752370",1,0,0,13386,166,540383,9,3,29,6,18,0,7,0,35,23,72,6,8,12,2,0,0,123,41,2,1,1,1,1
"21010511035179908",0,0,1,20826,169,12285977,11,5,23,6,15,4,5,1,35,19,80,1,9,12,2,2,2,122,45,2,0.666666666666667,0,1,1
"21010511063526270",0,0,1,6078,109,281196,9,4,22,6,12,2,2,0,27,19,43,0,5,8,2,0,2,85,22,2,1,1,1,1
"21010511075778840",0,0,1,4759,168,216459,10,3,26,6,17,0,5,1,38,27,75,2,5,12,2,0,0,138,28,2,1,1,1,1
"21010511082744864",0,0,1,24101,139,218234,9,3,22,6,12,0,4,0,31,18,70,1,5,7,2,0,0,100,37,2,1,1,1,1
"21010511100427964",0,0,0,23017,157,791927,10,3,27,7,19,0,11,1,30,23,56,6,9,18,2,0,0,129,26,2,0.666666666666667,0,1,1
"21010511104561616",0,0,1,9978,150,357240,11,4,24,6,15,10,4,1,32,19,50,1,12,18,2,2,8,104,43,3,1,1,1,1
"21010511114571684",0,0,1,58635,215,296661,10,3,29,7,20,0,4,1,34,23,122,5,9,12,4,0,0,162,50,3,0.666666666666667,0,1,1
"21010511130867052",0,0,1,50598,207,222263,11,4,26,6,14,4,7,2,27,18,124,2,8,10,4,0,4,142,63,2,1,1,1,1
"21010511145754496",0,0,1,23885,149,374852,11,4,27,7,16,2,3,1,26,19,64,5,11,15,2,0,2,110,37,2,1,1,1,1
"21010511162963540",0,0,1,14607,409,3469046,11,4,27,7,17,3,10,6,97,39,204,3,15,26,4,0,3,290,111,8,0.333333333333333,0,1,0
"21010511174036480",0,0,1,4682,130,243214,9,3,21,6,13,0,1,1,35,21,56,0,6,7,2,0,0,96,32,2,0.666666666666667,0,1,1
"21010511191033090",0,0,1,11527,98,233247,9,3,21,6,12,0,5,1,30,18,28,0,6,7,2,0,0,75,21,2,1,1,1,1
"21010511214626860",0,0,1,8487,249,216850,10,3,28,7,17,0,2,2,33,22,153,2,12,20,2,0,0,195,52,2,1,1,1,1
"21010511215234104",0,0,1,8318,187,369062,10,4,28,6,18,6,5,0,30,23,95,4,9,11,3,0,6,130,46,11,0.666666666666667,0,1,1
"21010511234610668",0,0,1,10881,145,318421,11,4,25,6,14,2,4,1,34,18,64,1,9,9,2,0,2,99,44,2,0.666666666666667,0,1,1
"21010511251274316",0,0,1,33817,107,351056,10,3,29,7,14,0,6,5,25,18,30,2,8,10,2,0,0,85,20,2,1,1,1,1
"21010511262906596",0,0,1,38704,143,256108,9,3,25,6,15,0,4,0,33,19,62,1,9,11,3,0,0,109,32,2,1,1,1,1
"21010511273208516",0,0,1,8659,122,162979,9,3,22,6,12,0,4,2,30,18,45,0,8,12,2,0,0,94,26,2,1,1,1,1
"21010511275733576",0,0,1,47315,230,343791,11,4,27,6,15,4,6,8,37,19,118,3,6,26,2,0,4,174,51,5,0.666666666666667,0,1,1
"21010511283457604",0,0,1,20118,247,283591,10,3,27,7,17,0,6,5,36,18,149,4,9,14,5,0,0,187,58,2,1,1,1,1
"21010511300070300",0,0,1,31814,198,505992,11,4,25,7,15,9,5,2,30,19,98,11,6,15,2,2,7,156,39,3,0.666666666666667,0,1,1
"21010511301485030",0,0,1,11545,177,175278,10,4,22,6,13,4,5,3,47,18,74,0,9,13,3,0,4,130,37,10,0.666666666666667,0,1,1
"21010511305712624",1,1,1,18003,185,324359,11,4,22,6,13,9,7,3,30,18,98,1,6,9,3,3,6,114,69,2,0.666666666666667,0,1,1
"21010511325125390",0,1,1,5683,168,247364,11,4,24,6,15,2,2,2,39,19,81,2,9,9,2,0,2,127,38,3,1,1,1,1
"21010511333990210",0,0,1,6450,144,265241,11,4,25,7,13,2,2,4,31,18,64,1,8,11,2,0,2,103,39,2,1,1,1,1
"21010511363657830",0,0,1,3583,149,299094,10,3,22,6,13,0,3,1,32,18,70,2,6,14,2,0,0,89,58,2,1,1,1,1
"21010511443841924",0,0,1,11648,101,235480,9,3,21,6,12,0,4,1,34,18,29,0,6,6,2,0,0,80,19,2,1,1,1,1
"21010511452971250",0,0,1,4555,144,208675,10,3,24,6,14,0,5,1,27,18,71,2,8,9,2,0,0,102,40,2,1,1,1,1
"21010511462266430",1,0,1,15715,216,320132,11,4,28,7,17,17,5,5,29,27,91,2,9,28,2,2,15,166,48,2,1,1,1,1
"21010511480281576",0,0,1,23685,186,481497,10,4,24,6,14,2,8,3,29,19,98,0,9,15,2,0,2,146,38,2,1,1,1,1
"21010511495211344",1,0,1,12343,190,140321,10,3,25,6,14,0,6,1,43,18,93,4,8,14,2,0,0,143,37,10,0.666666666666667,0,1,1
"21010511500956640",0,0,1,9294,226,287739,11,4,28,6,16,12,5,4,37,18,117,3,9,17,3,2,10,184,38,4,0.666666666666667,0,1,1
"21010511510128040",0,0,1,14749,122,317416,9,3,23,6,14,0,4,1,28,19,48,0,9,10,2,0,0,96,24,2,1,1,1,1
"21010511541217250",0,0,1,24957,186,281139,11,4,27,7,17,3,6,5,34,20,81,3,6,25,2,0,3,131,53,2,1,1,1,1
"21010511575209450",0,0,1,47583,171,1107157,11,4,28,7,17,2,7,2,32,19,76,7,9,14,2,2,0,134,35,2,1,1,1,1
"21010511591279308",0,0,1,15089,198,241007,11,4,25,6,16,6,5,6,37,19,92,3,9,18,2,0,6,155,40,3,1,1,1,1
"21010511591834544",0,0,1,58750,174,417265,10,3,26,7,16,0,6,2,27,25,93,6,5,7,2,0,0,122,48,4,0.666666666666667,0,1,1
"21010512032557650",0,0,1,59139,135,409740,10,4,25,6,12,4,6,3,26,19,47,0,5,22,2,0,4,89,43,3,1,1,1,1
"21010512053287736",0,0,1,22131,117,225610,9,4,21,6,12,4,4,0,31,19,41,0,5,10,2,2,2,90,25,2,1,1,1,1
"21010512062660704",0,0,1,10150,202,733416,11,6,31,7,20,10,3,1,29,22,103,6,9,16,2,5,5,149,48,5,1,1,1,1
"21010512073161068",0,0,1,14096,181,283309,11,4,26,7,14,7,6,1,31,20,94,1,8,9,3,0,7,145,34,2,0.666666666666667,0,1,1
"21010512112760836",0,0,1,8313,336,504994,11,4,33,7,21,5,5,5,33,24,227,10,9,14,3,0,5,293,40,3,1,1,1,1
"21010512113223570",0,0,1,6523,155,128211,11,4,25,6,15,2,5,4,37,19,68,2,6,9,2,0,2,123,30,2,1,1,1,1
"21010512123886176",0,0,1,11863,129,191790,10,3,26,7,15,0,4,1,27,20,56,2,8,8,2,0,0,96,29,4,1,1,1,1
"21010512131229050",0,0,1,18366,142,145684,9,3,22,6,12,0,5,2,38,18,63,0,6,7,2,0,0,104,34,4,1,1,1,1
"21010512133655944",1,0,1,32065,134,190392,10,3,24,6,13,0,5,3,36,18,56,1,6,6,2,0,0,100,32,2,1,1,1,1
"21010512141485980",0,0,1,0,191,178493,9,5,24,7,15,9,0,0,45,19,92,1,9,12,3,4,5,141,46,4,1,1,1,1
"21010512303105584",0,0,1,32666,190,371169,10,5,22,6,13,17,5,2,30,19,60,0,6,48,2,2,15,110,77,3,1,1,1,1
"21010512330572796",0,0,1,7117,123,122716,9,3,21,6,11,0,3,3,37,19,45,0,5,8,2,0,0,97,24,2,1,1,1,1
"21010512334752540",0,0,1,21695,286,174665,10,3,27,6,17,0,6,5,48,25,174,4,8,13,2,0,0,222,62,2,0.666666666666667,0,1,1
"21010512380136336",0,1,1,41842,145,281236,11,4,28,7,17,6,6,4,30,19,56,3,9,9,2,2,4,116,27,2,1,1,1,1
"21010512393736096",0,0,1,33136,136,267897,11,4,28,7,17,2,3,1,27,24,55,2,8,11,2,0,2,108,26,2,1,1,1,1
"21010512405621684",0,0,1,13120,146,364446,11,4,26,7,14,2,6,1,33,19,56,1,8,16,3,0,2,112,32,2,0.666666666666667,0,1,1
"21010512454577960",0,0,1,13738,111,369255,10,4,21,6,11,8,3,1,26,18,39,0,5,8,2,4,4,82,27,2,1,1,1,1
"21010512461318250",0,0,1,9309,139,335516,10,4,24,6,14,6,2,2,31,19,55,0,9,11,3,0,6,93,44,2,1,1,1,1
"21010512462541484",0,0,1,25258,212,382691,11,4,28,7,17,6,9,5,33,19,98,3,9,27,2,2,4,169,40,3,0.666666666666667,0,1,1
"21010512494058830",0,0,1,11206,140,200425,9,3,22,6,13,0,5,1,35,18,61,0,9,7,3,0,0,110,28,2,1,1,1,1
"21010512512729732",0,1,0,8506,148,880291,11,4,23,7,13,11,4,1,34,21,39,1,5,29,2,2,9,101,43,4,0.666666666666667,0,1,1
"21010512523091616",0,0,1,7949,102,161658,9,3,26,6,13,0,3,2,27,20,33,0,5,9,2,0,0,79,20,3,1,1,1,1
"21010512540477130",0,0,1,60716,194,465255,11,4,25,7,16,3,14,2,30,23,62,2,12,43,2,0,3,126,66,2,0.666666666666667,0,1,1
"21010512544208690",0,0,1,0,193,152592,8,3,25,6,15,0,0,0,43,19,97,2,9,20,2,0,0,147,44,2,1,1,1,1
"21010512590688560",0,0,1,16132,178,507903,11,4,26,7,18,4,4,1,32,23,66,7,12,25,3,0,4,147,29,2,0.666666666666667,0,1,1
"21010512592424936",0,0,1,17094,164,504461,11,4,27,6,18,2,6,2,30,22,74,2,9,13,3,0,2,138,24,2,1,1,1,1
"21010513004782588",1,1,1,20221,185,200101,10,3,27,6,17,0,5,4,38,21,94,2,9,7,4,0,0,135,45,5,1,1,1,1
"21010513005322140",0,1,0,10754,118,318178,11,4,25,6,16,2,4,2,27,19,41,3,8,9,2,0,2,95,21,2,1,1,1,1
"21010513034527070",0,0,1,32252,141,271645,10,3,22,6,13,0,5,3,30,18,67,1,6,8,2,0,0,105,34,2,1,1,1,1
"21010513042483504",0,0,1,9894,142,159023,10,4,22,6,15,2,5,2,37,22,41,0,12,18,2,2,0,111,29,2,1,1,1,1
"21010513085215444",0,0,1,11187,163,112629,10,4,23,6,14,2,8,1,37,22,75,0,6,9,2,0,2,120,37,6,1,1,1,1
"21010513094240050",0,0,1,10307,140,139722,9,3,22,7,12,0,4,1,34,21,63,0,5,9,2,0,0,95,38,7,1,1,1,1
"21010513115365276",0,0,1,26432,206,326025,11,4,29,7,16,4,7,2,26,19,121,3,8,13,2,2,2,161,43,2,1,1,1,1
"21010513130677484",0,0,1,18606,197,169192,10,3,25,7,14,0,6,2,56,19,87,1,9,14,2,0,0,154,41,2,1,1,1,1
"21010513133172440",0,1,1,9645,180,276154,10,3,28,7,17,0,4,4,25,22,101,3,8,9,3,0,0,116,62,2,1,1,1,1
"21010513142696930",0,0,1,15065,211,420607,11,4,27,7,16,8,10,4,30,21,74,2,9,50,2,0,8,140,69,2,0.333333333333333,0,1,0
"21010513151320996",0,0,1,0,238,292873,9,6,24,6,15,19,0,0,29,21,124,2,9,31,2,3,16,178,58,2,1,1,1,1
"21010513181242356",0,0,1,9159,143,302201,8,3,23,7,13,0,2,0,34,18,63,0,9,14,2,0,0,104,37,2,1,1,1,1
"21010513182073996",0,0,1,17495,116,218344,9,3,26,6,16,0,5,0,27,22,39,1,8,11,2,0,0,90,24,2,1,1,1,1
"21010513185932344",0,0,1,18169,142,289260,10,4,23,6,11,5,5,1,31,18,65,0,5,9,2,3,2,93,47,2,0.666666666666667,0,1,1
"21010513230826096",0,1,1,13208,162,382333,11,4,29,7,16,9,6,2,25,21,63,3,11,19,2,2,7,127,33,2,1,1,1,1
"21010513260750388",0,0,1,9819,146,243005,11,4,28,7,16,4,4,2,27,19,68,3,8,8,2,0,4,110,34,2,1,1,1,1
"21010513263353172",0,1,1,10317,166,560626,11,4,33,7,21,13,3,3,30,22,70,5,9,8,2,3,10,138,26,2,1,1,1,1
"21010513282157170",0,0,1,12062,166,302766,10,4,25,7,15,12,4,0,25,20,62,2,8,30,2,0,12,110,54,2,1,1,1,1
"21010513294581000",0,0,1,0,240,308470,9,4,28,7,16,11,0,0,35,18,116,5,12,40,2,2,9,187,50,3,0.666666666666667,0,1,1
"21010513310855624",0,0,1,13519,172,291083,11,4,28,7,16,6,7,3,27,21,80,2,5,17,3,0,6,128,42,2,0.666666666666667,1,1,0
"21010513325484930",1,0,1,15462,238,509046,10,3,30,7,19,0,7,3,32,26,142,3,8,14,2,0,0,208,27,3,1,1,1,1
"21010513424216024",0,0,1,18536,147,188413,9,3,26,6,13,0,6,3,31,20,66,0,8,10,2,0,0,105,40,2,1,1,1,1
"21010513462988460",0,0,1,29155,159,1335043,11,4,27,7,16,16,6,3,31,21,49,3,9,18,2,3,13,112,45,2,1,1,1,1
"21010513465109188",0,0,1,25351,196,337564,11,4,25,7,15,11,9,2,33,18,63,4,6,47,2,2,9,117,77,2,0.666666666666667,0,1,1
"21010513465666156",0,0,1,15209,153,121582,9,3,24,6,15,0,7,2,40,20,60,0,9,12,2,0,0,117,34,2,1,1,1,1
"21010513475393750",0,1,1,5076,230,112266,8,3,22,6,12,0,3,0,57,22,118,0,6,21,2,0,0,156,66,8,0.666666666666667,1,1,0
"21010513500163956",0,0,0,61596,213,11363259,11,4,27,7,14,13,5,3,25,18,100,5,5,33,5,3,10,157,54,2,1,1,1,1
"21010513512990736",0,0,1,23271,224,280143,11,4,28,7,18,8,5,3,38,23,104,5,9,24,4,0,8,160,62,2,0.666666666666667,1,0,1
"21010513513341372",0,1,1,8735,156,180613,9,3,23,6,12,0,3,1,49,18,57,0,8,17,2,0,0,117,37,2,0.333333333333333,0,0,1
"21010513515397268",0,0,0,17498,202,261077,10,4,27,7,16,2,3,0,35,19,117,2,9,12,2,0,2,148,52,2,0.666666666666667,0,1,1
"21010513523571136",0,0,1,20796,180,317596,11,4,26,7,14,6,5,2,40,24,73,1,6,20,2,0,6,136,42,2,0.333333333333333,0,1,0
"21010513532578610",0,0,1,44889,174,571304,11,4,28,7,17,9,4,1,30,22,74,5,9,16,3,0,9,151,21,2,0.666666666666667,0,1,1
"21010513535914732",0,0,1,21747,232,317627,11,4,28,7,17,9,6,1,36,20,127,4,9,17,2,0,9,199,31,2,1,1,1,1
"21010513551256576",0,0,1,37028,236,329988,10,4,24,7,14,2,10,3,35,22,125,0,6,30,2,0,2,180,54,2,0.666666666666667,0,1,1
"21010513554083776",0,0,1,7185,218,281964,11,4,29,7,19,10,4,3,39,24,100,6,12,17,2,0,10,173,41,4,0.666666666666667,0,1,1
"21010513561233220",0,0,1,10843,166,335726,10,4,21,6,13,10,8,1,32,21,71,0,6,14,2,0,10,127,37,2,0.666666666666667,0,1,1
"21010513572780644",0,0,1,32156,170,377412,10,4,24,6,11,13,6,5,26,18,82,0,5,12,2,2,11,127,41,2,0.666666666666667,0,1,1
"21010513580893708",1,1,1,9485,190,304474,11,4,27,7,16,3,3,1,27,20,101,2,8,22,2,0,3,124,64,2,1,1,1,1
"21010513583004304",0,0,1,18136,124,279607,9,3,23,7,12,0,3,1,33,18,47,0,6,13,2,0,0,95,26,3,0.666666666666667,0,1,1
"21010514020451416",0,0,1,8308,147,123225,11,4,24,6,13,2,4,2,40,20,56,1,8,11,2,0,2,113,32,2,1,1,1,1
"21010514043273280",1,0,1,6588,151,152691,9,3,24,7,12,0,2,1,34,18,74,0,8,10,3,0,0,112,37,2,0.666666666666667,0,1,1
"21010514043692210",0,0,0,7620,111,195002,10,4,25,7,13,4,3,0,28,18,41,2,5,7,2,2,2,86,23,2,1,1,1,1
"21010514071855000",0,1,1,9575,129,175212,10,3,25,6,15,0,2,4,34,19,49,2,9,7,2,0,0,99,27,3,0.666666666666667,0,1,1
"21010514073179860",0,0,1,8184,238,406891,11,4,28,7,16,6,5,1,28,18,134,4,8,31,2,2,4,166,70,2,1,1,1,1
"21010514074552400",1,1,1,10223,192,161263,9,3,25,6,13,0,5,7,47,19,88,0,8,14,3,0,0,147,42,3,0.666666666666667,0,1,1
"21010514084184584",0,0,1,28357,243,529723,11,4,28,7,18,14,5,2,26,25,130,8,11,19,2,2,12,204,36,3,0.666666666666667,1,1,0
"21010514095278548",0,0,1,0,250,262984,8,3,27,7,18,0,0,0,29,24,171,3,9,11,2,0,0,207,40,3,0.666666666666667,1,1,0
"21010514104030930",0,1,0,9519,158,171061,9,3,23,6,13,0,4,2,35,21,70,0,8,15,2,0,0,112,44,2,1,1,1,1
"21010514120100440",0,0,1,12636,147,175927,10,3,24,6,13,0,2,3,30,19,77,1,5,7,2,0,0,108,37,2,1,1,1,1
"21010514170897576",0,0,0,28470,211,246767,10,4,24,6,13,2,7,3,28,20,131,0,6,11,2,0,2,135,74,2,1,1,1,1
"21010514180270616",0,0,1,18870,249,578380,11,4,26,7,18,13,5,4,30,29,106,8,6,40,7,2,11,190,57,2,1,1,1,1
"21010514192160148",0,0,1,10788,140,132561,9,3,23,6,13,0,6,2,34,19,54,0,6,16,2,0,0,99,35,6,0.666666666666667,0,1,1
"21010514270841960",1,0,1,8767,152,178011,11,4,25,7,14,9,6,3,33,18,57,1,9,13,2,0,9,119,31,2,1,1,1,1
"21010514291011920",0,0,1,0,191,103336,8,4,21,6,11,2,0,0,45,19,108,0,5,9,2,0,2,137,44,10,0.666666666666667,0,1,1
"21010514310431640",0,0,1,22452,153,190571,10,3,24,6,13,0,6,3,31,18,73,1,8,10,2,0,0,116,34,3,1,1,1,1
"21010514340664124",0,0,1,7577,118,276298,10,3,24,7,13,0,1,1,35,19,45,1,6,7,2,0,0,91,25,2,1,1,1,1
"21010514391323080",0,0,1,9683,140,260866,11,4,25,6,14,5,4,2,31,18,54,1,9,12,3,2,3,104,34,2,1,1,1,1
"21010514401208896",0,1,1,9282,143,220952,11,4,24,7,13,2,3,2,33,18,62,1,8,11,2,0,2,103,38,2,1,1,1,1
"21010514450710030",0,0,1,30608,161,389908,11,4,25,7,16,7,9,2,29,20,48,2,9,31,3,2,5,103,56,2,0.333333333333333,0,1,0
"21010514475485572",0,0,0,12947,151,331981,10,3,26,7,18,0,5,2,33,22,56,3,12,15,2,0,0,120,29,2,1,1,1,1
"21010514500995330",0,0,1,10853,132,117560,8,3,24,6,14,0,5,0,31,22,54,0,8,9,2,0,0,92,36,4,1,1,1,1
"21010514502353690",0,0,1,10808,129,264004,11,4,25,6,15,2,5,3,32,19,40,1,9,15,2,0,2,99,27,3,0.666666666666667,0,1,1
"21010514524275110",0,0,1,9621,151,447817,11,4,26,7,16,6,5,3,34,20,58,2,6,14,2,0,6,114,34,3,1,1,1,1
"21010514554458920",0,0,1,21430,189,524736,11,4,29,7,16,2,7,1,27,18,94,4,8,25,2,0,2,133,54,2,1,1,1,1
"21010514590684890",0,0,1,12085,255,250054,10,3,26,7,13,0,5,2,43,27,158,2,5,10,2,0,0,212,38,5,1,1,1,1
"21010515011221904",0,0,1,44917,169,382996,11,6,28,7,19,13,10,2,32,23,54,4,9,19,2,5,8,128,39,2,1,1,1,1
"21010515020790756",0,0,1,9364,175,192992,11,4,23,6,13,2,4,2,36,18,94,1,8,7,2,0,2,123,50,2,1,1,1,1
"21010515032063190",1,0,1,9728,173,239683,11,5,26,6,16,8,6,3,30,21,88,2,5,7,2,4,4,132,38,3,0.666666666666667,0,1,1
"21010515032438656",0,0,1,11239,148,227809,10,3,23,6,13,0,2,1,34,18,76,2,5,7,2,0,0,114,32,2,1,1,1,1
"21010515073055750",0,0,1,32329,130,270824,11,4,27,7,18,2,7,2,31,22,43,2,9,9,2,0,2,101,26,3,1,1,1,1
"21010515101757364",0,0,0,12042,158,280930,11,4,27,7,16,2,5,4,30,21,68,2,9,12,4,0,2,127,29,2,1,1,1,1
"21010515230852256",1,0,1,13870,146,224974,10,4,21,6,11,6,4,1,25,18,78,0,5,6,2,2,4,100,44,2,0.666666666666667,0,1,1
"21010515263830056",0,0,1,9940,119,218620,10,4,22,6,13,2,4,0,32,18,44,1,6,9,2,0,2,91,26,2,1,1,1,1
"21010515270883736",0,0,1,3978,144,191899,9,3,23,6,12,0,3,1,36,18,69,0,6,8,2,0,0,111,29,4,1,1,1,1
"21010515282881050",0,0,1,26358,161,477599,11,4,26,7,16,4,5,2,38,18,57,3,9,22,2,0,4,127,32,2,0.666666666666667,0,1,1
"21010515304191920",0,0,1,10077,176,226654,10,3,26,6,17,0,3,3,34,20,84,3,9,17,2,0,0,132,42,2,1,1,1,1
"21010515320106464",0,0,1,0,219,117267,8,4,23,7,13,11,0,0,54,21,107,0,8,15,2,5,6,162,48,9,1,1,1,1
"21010515390721964",0,0,1,9988,213,376320,11,4,25,7,13,8,3,2,30,18,115,2,8,24,2,0,8,158,53,2,1,1,1,1
"21010515420083188",0,0,1,12382,162,146618,11,4,25,6,14,2,8,2,33,21,64,1,11,17,2,0,2,128,31,3,1,1,1,1
"21010515490138980",0,0,1,8211,135,260368,8,3,22,6,11,0,2,0,26,18,73,0,5,8,2,0,0,95,37,3,1,1,1,1
"21010515504471096",0,0,1,8407,162,276150,10,3,23,7,13,0,4,3,33,18,72,1,6,22,2,0,0,124,36,2,0.666666666666667,0,1,1
"21010515543912816",0,0,1,13477,121,164200,11,4,23,6,13,2,3,2,31,19,47,1,5,8,2,0,2,92,27,2,1,1,1,1
"21010515550661200",0,0,1,10527,115,248955,9,3,22,6,13,0,4,4,32,21,36,0,6,9,2,0,0,81,32,2,1,1,1,1
