"session_id","fullscreen","hq","music","hover_duration","n_actions","elapsed_time","n_event_name","n_name","n_fqid","n_room_fqid","n_text_fqid","n_notebook_click","n_object_hover","n_map_hover","n_cutscene_click","n_person_click","n_navigate_click","n_observation_click","n_notification_click","n_object_click","n_map_click","n_page1","n_page2","n_page3","n_page4","n_page5","n_page6","n_page0","n_historicalsociety","n_kohlcenter","n_capitol","n_humanecology","n_drycleaner","n_library","n_wildlifecenter","n_flaghouse","correctness","q14","q15","q16","q17","q18","cp1","cp2","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13"
"20100311001945340",0,0,1,26012,458,416332,11,4,48,12,30,10,8,41,55,114,192,3,9,14,11,0,0,0,2,0,8,0,217,0,13,0,0,84,115,29,1,1,1,1,1,1,0.666666666666667,0.8,0,1,1,1,0,1,1,1,1,0,1,1,1
"20100311022013350",0,0,1,51660,702,604519,11,4,57,14,39,2,19,45,77,135,369,8,8,25,13,0,0,0,0,0,2,0,409,6,27,0,0,87,138,35,1,1,1,1,1,1,1,0.6,1,1,1,0,1,0,0,1,1,1,1,1,0
"20100311032711670",0,0,1,33978,388,514223,11,4,55,12,36,4,14,12,61,105,149,4,12,19,7,0,0,0,4,0,0,0,212,0,18,0,0,49,80,29,1,1,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,0,1,0
"20100311033655210",0,0,1,31234,419,822993,11,4,56,13,31,26,17,30,58,97,157,6,6,13,8,0,0,0,9,4,13,0,244,0,13,0,0,49,78,35,0.6,1,0,0,1,1,0.666666666666667,0.5,0,1,1,1,1,0,0,1,0,0,1,1,0
"20100311041349450",0,0,1,11927,681,225068,10,3,51,12,32,0,13,14,98,101,393,6,11,31,13,0,0,0,0,0,0,0,428,0,25,0,0,62,125,41,0.6,1,0,0,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"20100311055025132",0,0,1,27970,752,603991,11,4,53,13,33,18,20,24,78,123,444,4,8,20,12,0,0,0,2,8,8,0,393,0,18,0,0,81,197,63,0.6,0,0,1,1,1,0.666666666666667,0.3,0,1,1,0,1,0,0,1,0,0,0,1,0
"20100311135231296",0,0,1,27350,499,532744,11,4,57,13,38,6,17,10,80,130,207,4,11,27,6,0,0,0,0,2,4,0,288,0,11,0,0,48,110,42,0.8,1,1,1,0,1,1,0.5,1,1,1,1,0,1,1,0,0,0,1,0,1
"20100311160764630",0,0,1,44962,501,581534,11,4,59,12,38,4,27,25,71,114,191,4,8,46,10,0,0,0,2,0,2,0,259,0,22,0,0,78,111,31,0.6,1,0,1,0,1,0.666666666666667,0.7,0,1,1,1,1,0,1,0,1,1,0,1,1
"20100311163485280",0,0,1,42505,549,1163752,10,3,52,16,37,0,11,43,76,130,231,6,6,22,23,0,0,0,0,0,0,0,252,21,40,4,6,89,104,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100311224131456",0,0,1,42136,516,648878,11,4,54,14,33,3,23,26,73,125,221,4,11,20,9,0,0,0,0,3,0,0,255,0,23,0,2,58,150,28,0.6,0,0,1,1,1,0.666666666666667,0.7,0,1,1,1,1,1,1,1,0,1,0,1,0
"20100311260350376",0,0,1,26704,600,298302,10,3,63,13,35,0,32,30,80,126,261,5,17,41,7,0,0,0,0,0,0,0,354,0,8,0,3,52,131,52,0.6,0,1,0,1,1,0.333333333333333,0.7,0,1,0,1,1,1,1,1,1,1,0,0,0
"20100311270415864",0,0,1,40991,558,987414,11,4,57,13,36,13,21,27,65,109,266,3,8,35,10,0,0,0,0,5,8,0,292,0,11,0,0,85,117,53,0.8,1,0,1,1,1,1,0.7,1,1,1,1,0,1,1,1,1,0,1,1,0
"20100311385101428",0,0,1,27297,617,571104,11,4,52,13,33,8,10,20,66,114,332,3,18,30,15,0,0,0,0,0,8,0,396,0,30,0,0,55,109,27,0.8,1,0,1,1,1,1,0.7,1,1,1,1,1,1,1,0,1,0,1,1,0
"20100311391452250",0,0,1,64433,728,1379257,11,4,57,13,36,2,34,29,59,105,451,4,13,21,9,0,0,0,0,2,0,0,472,0,38,0,0,55,131,32,0.6,0,0,1,1,1,0.666666666666667,0.5,0,1,1,0,0,1,0,1,1,1,0,1,0
"20100311405375370",0,0,1,71266,1031,4584545,11,4,60,15,40,12,19,114,70,158,572,5,8,44,28,0,0,0,0,8,4,0,430,0,126,66,9,70,253,77,0.6,1,0,1,1,0,0.666666666666667,0.3,0,1,1,0,1,0,0,1,1,0,0,0,0
"20100311450376320",0,0,1,22955,329,442182,11,4,50,12,32,2,11,6,54,99,123,4,8,14,7,0,0,0,0,0,2,0,190,0,6,0,0,41,69,23,0.8,1,1,0,1,1,1,0.8,1,1,1,1,0,1,1,1,1,1,1,1,0
"20100311484793536",1,0,1,162816,504,1044014,11,4,58,13,33,2,21,23,75,120,213,6,11,23,9,0,0,0,0,0,2,0,286,0,11,0,0,71,107,29,0.6,0,0,1,1,1,1,0.3,1,1,1,1,0,1,0,0,1,0,0,0,0
"20100311493779720",1,0,1,55387,484,562928,10,3,55,12,35,0,21,23,70,127,168,5,13,50,6,0,0,0,0,0,0,0,275,0,11,0,0,48,90,60,0.8,1,1,1,0,1,1,0.6,1,1,1,0,1,1,1,1,0,0,1,1,0
"20100311502155960",0,0,1,41824,584,985070,11,4,52,14,35,4,16,37,71,136,275,6,6,14,18,0,0,0,2,2,0,0,299,7,51,0,0,45,152,30,0.6,1,0,0,1,1,0.333333333333333,0.2,0,1,0,0,0,0,0,0,1,0,1,0,0
"20100311531617050",0,0,1,559781,1160,4277140,11,6,59,16,42,34,35,51,61,131,744,5,10,56,32,0,0,1,7,15,11,0,529,39,41,27,16,156,279,73,0.6,1,0,1,0,1,1,0.4,1,1,1,1,0,0,0,1,0,1,0,1,0
"20100311542086956",0,0,1,51809,496,557457,11,4,55,12,34,17,26,15,80,120,187,4,14,25,7,0,0,0,8,7,2,0,289,0,13,0,0,50,105,39,0.8,1,1,1,0,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"20100311553596364",0,0,1,37511,438,532750,11,4,53,12,34,2,15,7,79,124,174,4,8,18,6,0,0,0,0,2,0,0,265,0,9,0,0,43,93,28,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"20100311592651172",0,1,1,74847,389,1236823,10,3,57,13,32,0,12,19,76,124,118,4,10,19,6,0,0,0,0,0,0,0,228,0,10,0,0,47,79,25,0.8,0,1,1,1,1,1,0.8,1,1,1,1,1,1,1,0,1,1,1,1,0
"20100312061556200",0,0,1,57497,457,4463911,11,6,54,12,36,10,12,38,59,113,181,4,8,19,12,0,0,1,2,7,0,0,225,0,28,0,0,55,111,38,0.6,1,1,0,0,1,1,0.7,1,1,1,1,0,1,1,1,1,0,1,1,0
"20100312062605676",0,0,1,30897,426,468150,10,3,55,12,35,0,15,8,78,124,155,4,14,21,6,0,0,0,0,0,0,0,250,0,9,0,0,51,88,28,0.6,0,0,1,1,1,1,0.8,1,1,1,1,0,1,1,1,1,1,1,1,0
"20100312065201840",0,1,0,36380,613,361613,11,4,51,13,35,8,14,38,80,124,300,5,8,21,14,0,0,0,0,0,8,0,302,0,20,0,4,63,175,49,0.4,0,0,0,1,1,0.666666666666667,0.4,0,1,1,0,0,1,1,0,0,0,1,1,0
"20100312082302630",0,0,1,87220,522,924440,11,4,59,13,33,10,31,17,63,106,224,4,8,51,7,0,0,0,0,5,5,0,251,0,11,0,0,133,100,27,0.6,1,0,1,0,1,0.666666666666667,0.6,0,1,1,1,0,1,1,1,1,0,0,1,0
"20100312083231956",0,0,1,73101,553,1409992,11,4,55,12,38,20,19,18,70,128,245,4,17,21,10,0,0,0,4,8,8,0,303,0,45,0,0,57,118,30,0.8,1,0,1,1,1,1,0.5,1,1,1,1,1,1,1,1,0,0,0,0,0
"20100312152757270",0,0,1,26959,708,565194,11,4,55,14,31,3,23,21,91,136,359,3,9,47,15,0,0,0,0,0,3,0,379,0,43,0,3,78,152,53,0.6,1,0,0,1,1,0.666666666666667,0.5,1,1,0,1,0,0,0,1,1,0,1,1,0
"20100312170174200",0,0,1,18475,481,541399,11,4,50,13,34,24,11,10,65,117,221,6,6,12,8,0,0,0,6,8,10,0,279,0,9,0,0,51,113,29,0.6,1,0,0,1,1,0.666666666666667,0.6,0,1,1,1,0,1,1,1,1,0,0,1,0
"20100312222133784",0,0,1,81406,1102,1256034,11,6,71,16,39,59,37,72,75,171,549,5,6,81,46,1,1,8,13,20,15,1,439,61,88,125,13,122,183,71,0.8,1,1,1,0,1,1,0.2,1,1,1,0,0,0,0,1,0,1,0,0,0
"20100312251488896",0,1,1,56126,500,749016,10,3,61,13,35,0,27,16,75,126,201,4,11,31,8,0,0,0,0,0,0,0,246,0,20,27,0,47,130,30,0.8,1,0,1,1,1,1,0.6,1,1,1,1,0,1,1,1,1,1,0,0,0
"20100312291187364",0,0,1,32231,405,515222,10,3,53,12,32,0,13,19,59,112,161,4,11,19,6,0,0,0,0,0,0,0,216,0,10,0,0,49,97,33,0.8,1,0,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,0,1,1,0
"20100312292122604",0,0,0,48129,463,541867,11,4,52,12,34,7,23,15,54,107,203,4,8,30,11,0,0,0,0,3,4,0,222,0,33,0,0,87,92,29,0.8,1,0,1,1,1,0.666666666666667,0.5,0,1,1,0,0,1,1,1,1,0,0,1,0
"20100312314114188",0,0,1,40777,593,982735,11,4,52,13,35,2,12,19,75,133,312,7,6,18,8,0,0,0,0,2,0,0,336,0,9,0,0,46,175,27,0.6,1,0,0,1,1,1,0.5,1,1,1,1,1,1,1,0,0,0,0,1,0
"20100312323389636",0,0,1,41687,650,501620,10,3,57,14,36,0,19,24,72,125,376,4,6,16,7,0,0,0,0,0,0,0,384,0,38,0,0,61,136,31,0.8,1,0,1,1,1,0.666666666666667,0.8,0,1,1,1,0,1,1,1,1,0,1,1,1
"20100312332553410",0,0,1,55918,723,3468951,11,5,60,16,39,36,17,74,59,119,350,5,6,24,32,0,0,1,6,15,14,0,298,26,58,27,17,136,106,55,0.6,0,0,1,1,1,0.666666666666667,0.3,0,1,1,0,1,0,1,0,0,0,0,1,0
"20100312370755670",0,0,1,31249,733,729841,11,4,51,13,34,20,16,35,61,106,440,4,8,29,13,0,0,0,4,10,6,0,407,0,55,0,0,60,165,46,0.6,1,0,0,1,1,1,0.7,1,1,1,1,0,1,1,0,1,1,1,1,0
"20100312395108190",0,0,1,77655,975,1391640,11,5,65,15,41,10,40,96,55,121,569,6,8,41,28,1,1,1,1,2,0,4,415,0,44,43,20,195,222,36,0.4,1,0,0,0,1,1,0.3,1,1,1,0,0,0,1,0,0,0,1,1,0
"20100312434316690",0,0,1,620320,447,1960580,11,6,47,12,29,46,9,22,58,98,185,3,6,12,7,2,2,2,11,16,12,1,238,0,6,0,0,51,118,34,0.8,1,0,1,1,1,0.333333333333333,0.4,0,1,0,1,0,0,1,0,1,0,1,0,0
"20100312451762736",1,0,1,42053,447,853304,11,4,54,12,34,18,14,13,89,120,152,4,11,18,7,0,0,0,2,4,12,0,246,0,10,0,0,63,91,37,0.8,1,0,1,1,1,0.333333333333333,0.5,0,1,0,1,0,1,0,1,1,0,0,1,0
"20100312452523944",0,0,1,29945,592,1247224,11,4,53,14,37,13,11,17,72,135,300,6,6,23,8,0,0,0,4,2,7,0,355,0,9,0,0,41,153,34,0.2,0,1,0,0,0,0,0.2,0,0,0,0,0,0,0,1,0,0,0,1,0
"20100312485905144",0,0,1,38983,486,820299,11,4,52,13,33,26,23,20,73,124,184,4,8,16,7,0,0,0,10,10,6,0,283,0,8,0,0,53,113,29,0.8,1,1,0,1,1,0.666666666666667,0.6,0,1,1,1,1,0,0,1,1,0,0,1,1
"20100312493831456",0,0,1,40723,408,508765,10,3,52,12,31,0,19,35,71,117,125,4,8,16,12,0,0,0,0,0,0,0,241,0,17,0,0,36,88,26,1,1,1,1,1,1,1,0.8,1,1,1,1,0,1,1,1,1,1,0,1,1
"20100312513057468",0,0,1,28298,456,543690,10,3,51,12,35,0,12,33,69,116,185,7,6,11,16,0,0,0,0,0,0,0,247,0,45,0,0,38,88,38,0.6,0,0,1,1,1,1,0.5,1,1,1,0,0,1,1,0,0,0,1,1,1
"20100312513210304",0,0,1,58788,479,660729,11,4,58,12,34,8,18,17,58,100,230,5,11,23,8,0,0,0,4,2,2,0,277,0,11,0,0,50,106,35,0.8,1,1,1,0,1,0.333333333333333,0.3,0,1,0,1,0,1,0,0,0,0,1,0,0
"20100312522053824",0,0,1,62971,875,968068,11,4,63,16,40,19,39,68,78,140,452,5,8,39,26,0,0,0,2,6,11,0,411,23,41,35,21,135,158,51,0.8,1,0,1,1,1,1,0.8,1,1,1,1,1,1,1,0,1,1,1,1,0
"20100312572587092",0,0,0,55406,677,669128,11,5,71,16,39,5,36,28,79,129,331,8,14,31,15,0,0,0,2,1,2,0,361,12,12,30,13,106,109,34,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"20100313002867016",0,0,1,30272,447,409662,10,3,51,12,37,0,16,15,70,129,179,3,12,15,7,0,0,0,0,0,0,0,249,0,12,0,0,50,108,28,0.4,0,0,1,0,1,1,0.2,1,1,1,0,0,0,0,0,1,0,0,0,1
"20100313021943828",0,1,1,28301,845,636971,11,4,54,14,37,10,14,38,81,142,490,4,6,47,12,0,0,0,2,6,2,0,409,0,22,25,0,68,275,46,0.2,1,0,0,0,0,1,0.6,1,1,1,1,1,1,1,0,1,0,0,1,0
"20100313031673630",0,0,0,34215,419,3115559,10,3,54,13,34,0,20,12,62,104,172,4,11,23,10,0,0,0,0,0,0,0,261,0,17,0,0,43,74,24,0.8,1,1,1,0,1,1,0.7,1,1,1,1,0,1,1,0,1,1,0,1,1
"20100313033227130",0,0,1,30651,505,715094,11,4,52,13,37,25,16,29,61,123,211,5,11,13,10,0,0,0,5,12,8,0,265,0,24,0,0,45,140,31,0.8,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100313040275188",0,0,1,46865,479,648777,10,3,55,13,33,0,16,21,58,101,232,4,14,23,9,0,0,0,0,0,0,0,267,0,11,0,0,48,119,34,0.6,1,0,1,0,1,0.666666666666667,0.7,0,1,1,1,1,1,1,0,1,1,0,1,0
"20100313054870250",0,0,1,40894,439,559396,11,4,57,12,36,15,19,15,76,143,124,4,11,25,6,0,0,0,4,7,4,0,234,0,14,0,0,44,115,32,0.6,1,1,0,0,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"20100313103742476",0,0,1,43131,656,718288,11,4,54,13,34,2,15,31,86,119,352,11,8,18,13,0,0,0,0,2,0,0,442,0,17,0,0,59,98,40,0.6,0,0,1,1,1,0.666666666666667,0.2,0,1,1,0,0,1,0,1,0,0,0,0,0
"20100313141855656",0,0,1,91474,730,1543978,11,4,67,16,38,2,26,57,59,110,392,4,19,44,16,0,0,0,0,0,2,0,413,14,30,20,10,88,117,38,0.4,0,0,1,0,1,1,0.5,1,1,1,1,0,1,1,1,0,0,0,1,0
"20100313142799820",0,0,1,0,507,344755,8,3,48,12,32,0,0,0,83,121,262,4,8,21,7,0,0,0,0,0,0,0,291,0,10,0,0,48,124,34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100313211166360",1,0,1,29917,399,900220,11,4,51,13,30,4,9,7,74,118,153,3,8,14,8,0,0,0,2,0,2,0,222,0,7,0,0,36,99,35,0.8,1,1,1,0,1,1,0.6,1,1,1,1,0,0,1,0,1,0,1,1,1
"20100313301803096",0,0,0,33368,395,681885,11,4,52,12,35,4,17,15,75,123,123,5,11,15,6,0,0,0,0,4,0,0,228,0,9,0,0,40,87,31,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,0,1,1
"20100313320430384",0,1,1,39364,496,1265678,10,3,56,13,34,0,20,11,74,131,211,5,13,22,8,0,0,0,0,0,0,0,319,0,11,0,0,43,96,27,0.6,1,1,0,0,1,0.666666666666667,0.6,0,1,1,1,0,0,1,1,0,1,0,1,1
"20100313345568708",0,0,1,0,580,429637,9,4,48,12,31,23,0,0,64,111,340,3,12,18,8,0,0,0,9,6,8,0,353,0,21,0,0,57,108,41,0.8,1,0,1,1,1,1,0.6,1,1,1,1,0,1,0,0,1,1,1,1,0
"20100313374957910",0,0,1,28155,470,867632,11,6,51,13,32,14,15,21,57,106,214,3,8,22,9,2,1,1,1,1,2,6,287,0,21,0,0,43,92,27,0.4,0,0,1,0,1,1,0.8,1,1,1,0,0,1,1,1,1,1,1,1,1
"20100313454174660",1,0,1,31006,486,870844,11,4,54,12,37,2,17,21,56,112,236,5,8,20,8,0,0,0,0,2,0,0,246,0,31,0,0,55,126,28,0.8,1,0,1,1,1,1,0.7,1,1,1,0,0,1,1,0,1,1,1,1,1
"20100313491836636",1,1,1,70397,526,714695,11,4,55,12,35,2,25,24,87,122,212,4,10,28,11,0,0,0,2,0,0,0,312,0,15,0,0,49,118,32,0.6,1,1,0,0,1,1,0.6,1,1,1,1,1,1,1,0,0,1,0,1,0
"20100313502867990",0,0,1,41981,410,529764,11,4,55,13,35,2,24,7,57,102,172,5,11,23,6,0,0,0,2,0,0,0,258,0,9,0,0,39,79,25,1,1,1,1,1,1,1,0.8,1,1,1,1,0,1,1,1,1,1,1,1,0
"20100313534893336",0,0,0,26019,361,494528,10,3,49,12,32,0,19,9,58,102,136,5,6,18,7,0,0,0,0,0,0,0,196,0,5,0,0,46,87,27,0.6,1,0,0,1,1,0.666666666666667,0.7,0,1,1,1,1,1,1,0,1,0,1,1,0
"20100313544070730",0,0,1,39558,415,646019,11,4,54,12,32,4,11,14,77,122,153,4,8,15,6,0,0,0,0,4,0,0,218,0,8,0,0,40,122,27,0.8,1,1,1,0,1,1,0.6,1,1,1,1,0,1,1,0,1,1,0,1,0
"20100314003437300",0,0,1,52001,567,790094,11,4,52,12,34,14,16,16,58,114,292,3,10,35,8,0,0,0,4,10,0,0,236,0,27,0,0,56,220,28,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,0,1,1,1
"20100314013277920",1,0,1,31903,510,733393,11,6,54,13,37,36,20,18,78,134,186,3,8,20,6,0,0,2,12,8,14,0,285,0,20,0,0,47,125,33,0.8,0,1,1,1,1,1,0.8,1,1,1,1,1,1,1,1,1,1,0,1,0
"20100314095176020",0,0,1,52803,972,815055,11,5,55,15,40,12,14,41,61,148,641,7,10,16,21,0,1,1,4,4,2,0,511,48,59,58,0,92,167,37,1,1,1,1,1,1,0.666666666666667,0.5,0,1,1,1,0,1,1,0,0,0,1,1,0
"20100314121222052",0,0,1,64195,944,1781460,11,6,65,16,39,38,22,80,64,109,553,9,8,46,14,2,2,2,13,4,12,3,494,54,15,51,25,141,111,53,0.4,0,1,0,0,1,0.666666666666667,0.2,1,1,0,0,0,0,0,1,0,0,0,1,0
"20100314220698840",1,1,1,42835,441,737021,11,4,55,12,35,6,21,16,77,134,144,3,11,21,7,0,0,0,0,4,2,0,223,0,19,0,0,44,128,27,0.6,1,1,1,0,0,0.666666666666667,0.5,1,0,1,0,0,1,0,1,1,1,1,0,0
"20100314235959416",0,0,1,49456,460,694434,10,3,58,13,35,0,23,19,76,128,154,5,11,32,11,0,0,0,0,0,0,0,283,0,8,0,0,40,93,36,0.6,1,0,1,0,1,0.666666666666667,0.6,0,1,1,1,1,1,0,0,1,1,0,1,0
"20100314271754612",0,0,1,30734,630,505940,11,4,50,13,37,16,11,28,63,114,352,4,8,21,12,0,0,0,0,8,8,0,369,0,21,0,0,52,139,49,0.6,0,0,1,1,1,0.666666666666667,0.6,0,1,1,1,0,1,0,0,1,0,1,1,1
"20100314320779596",0,1,1,57999,622,12302866,11,4,54,13,38,2,15,21,58,108,374,5,8,19,11,0,0,0,2,0,0,0,368,0,36,0,0,62,121,35,0.8,1,0,1,1,1,1,0.7,1,1,1,1,1,1,1,0,1,1,0,1,0
"20100314351931680",1,0,1,70274,849,980790,11,6,57,13,41,32,30,52,63,122,485,10,18,23,13,0,0,6,16,6,4,0,488,0,74,0,0,63,191,33,1,1,1,1,1,1,0.666666666666667,0.7,0,1,1,1,1,1,1,1,1,0,0,1,0
"20100314432882260",1,1,1,44337,462,1062237,11,6,56,13,36,36,14,10,74,125,160,4,14,17,7,0,0,3,9,12,12,0,267,0,12,0,0,38,113,32,1,1,1,1,1,1,1,0.7,1,1,1,1,0,1,0,1,1,0,1,1,1
"20100314474416090",0,0,1,58502,661,854690,11,4,60,14,35,2,17,45,78,128,329,5,9,28,19,0,0,0,0,2,0,0,337,0,27,11,0,79,172,35,0.8,1,0,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"20100314484396524",0,0,1,64863,445,863016,11,4,55,12,31,2,17,15,72,119,169,3,8,33,6,0,0,0,0,0,2,0,256,0,6,0,0,47,107,29,0.6,0,0,1,1,1,1,0.9,1,1,1,1,1,1,1,1,0,1,1,1,1
"20100314544372976",0,0,0,31928,370,533113,11,4,56,12,32,4,24,16,55,96,130,4,14,18,8,0,0,0,0,4,0,0,212,0,9,0,0,39,84,26,0.6,0,0,1,1,1,1,0.8,1,1,1,1,1,1,1,0,1,0,1,1,1
"20100315045455576",0,0,1,32956,356,465074,10,3,54,12,35,0,18,17,62,104,115,4,12,16,7,0,0,0,0,0,0,0,195,0,18,0,0,45,72,26,0.4,0,0,0,1,1,1,0.5,1,1,1,1,0,0,0,0,1,1,0,1,1
"20100315122209440",0,0,1,35027,445,545750,10,3,55,12,41,0,18,15,77,141,150,4,11,22,6,0,0,0,0,0,0,0,248,0,10,0,0,43,114,30,0.8,0,1,1,1,1,1,0.7,1,1,1,1,1,1,1,0,1,1,1,0,0
"20100315131528052",0,0,1,37843,398,64177920,11,4,53,12,33,38,14,17,58,103,120,4,8,27,8,0,0,2,14,10,12,0,204,0,7,0,0,47,107,33,0.6,1,1,0,0,1,0.666666666666667,0.7,0,1,1,1,1,0,1,1,1,1,0,1,0
"20100315135687572",1,1,1,18924,511,394121,10,3,51,12,34,0,13,18,68,101,273,5,8,18,6,0,0,0,0,0,0,0,301,0,15,0,0,51,101,43,0.8,1,1,0,1,1,1,0.7,1,1,1,1,0,1,1,1,1,1,0,1,0
"20100315163317236",1,1,0,24287,615,393366,10,3,51,13,32,0,14,34,84,131,317,3,6,13,12,0,0,0,0,0,0,0,326,0,63,0,0,55,123,48,0.8,1,1,1,0,1,1,0.9,1,1,1,1,0,1,1,1,1,1,1,1,1
"20100315235899370",0,0,1,0,1291,930762,9,6,52,13,37,100,0,0,66,137,748,7,8,216,8,13,14,28,9,27,9,0,381,0,11,0,0,241,635,23,0.6,0,1,1,0,1,0.666666666666667,0.2,0,1,1,1,0,0,0,1,0,0,0,0,0
"20100315244740388",0,0,1,34482,371,503019,11,5,52,12,34,7,11,11,65,100,135,4,11,20,6,1,3,1,2,0,0,0,216,0,9,0,0,40,75,31,0.8,1,1,1,0,1,1,0.6,1,1,1,1,0,1,1,0,1,1,0,1,0
"20100315250012880",1,0,1,118125,725,1036478,11,4,68,15,39,4,35,38,76,137,331,5,15,67,16,0,0,0,2,0,2,0,395,0,25,24,8,152,97,24,1,1,1,1,1,1,1,0.8,1,1,1,1,1,0,1,0,1,1,1,1,1
"20100315263811904",0,1,1,36315,463,522596,11,4,57,12,32,12,15,25,59,98,200,4,8,29,12,0,0,0,4,4,4,0,244,0,9,0,0,52,128,30,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,0,1,1
"20100315291962556",0,1,1,48374,558,876450,11,4,53,13,37,5,8,21,74,155,247,4,8,25,10,0,0,0,0,3,2,0,288,0,18,7,0,44,173,28,0.8,1,1,1,0,1,1,0.8,1,1,1,1,1,1,1,0,1,1,1,1,0
"20100315310300620",0,0,1,23085,493,702402,11,4,48,13,33,22,13,19,72,127,201,4,6,18,10,0,0,0,7,9,6,0,263,0,32,0,0,51,112,35,0.4,0,0,0,1,1,1,0.7,1,1,1,1,0,1,1,1,1,1,0,1,0
"20100315310413530",0,0,1,127607,1257,1597794,11,6,67,16,41,23,32,74,77,133,761,5,14,108,29,2,2,3,4,9,2,1,563,36,51,39,21,244,261,42,0.4,0,1,0,0,1,1,0.7,1,1,1,1,1,1,0,1,1,1,0,1,0
"20100315345020628",0,0,1,53598,715,620812,10,3,60,15,38,0,21,31,63,111,445,4,8,19,12,0,0,0,0,0,0,0,436,0,41,22,0,85,101,30,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"20100315433072964",0,0,1,31667,394,4025125,10,3,52,12,34,0,16,19,56,102,164,3,8,16,9,0,0,0,0,0,0,0,210,0,9,0,0,69,77,29,0.8,1,1,1,0,1,1,0.5,1,1,1,1,0,1,0,0,1,0,0,1,1
"20100315514677108",1,0,1,37257,490,619545,11,6,58,13,36,15,18,32,59,107,216,5,10,18,9,0,0,7,8,0,0,0,290,0,22,0,0,72,76,30,0.8,1,1,0,1,1,0.666666666666667,0.6,0,1,1,1,0,0,1,1,1,1,0,1,0
"20100315570332344",0,0,1,40560,356,2124957,11,4,53,12,31,6,12,16,59,102,125,4,8,17,6,0,0,0,0,6,0,0,205,0,6,0,0,37,84,24,0.8,1,0,1,1,1,1,0.6,1,1,1,1,0,1,1,0,1,1,0,1,0
"20100316021416084",0,1,1,35649,533,1043917,11,4,56,13,36,29,16,32,78,135,207,5,6,17,7,0,0,2,8,8,11,0,265,0,37,0,0,54,133,44,0.6,0,0,1,1,1,0.666666666666667,0.4,0,1,1,1,0,0,1,0,1,1,0,0,0
"20100316021973750",0,0,1,49356,515,1353641,11,4,57,13,35,20,20,8,79,118,219,8,14,21,7,0,0,0,6,10,4,0,320,0,6,0,0,46,116,27,0.6,1,0,1,1,0,1,0.7,1,1,1,1,0,1,0,0,1,1,1,1,1
"20100316051026470",0,0,1,21240,381,438530,10,3,51,12,30,0,12,14,90,117,111,5,8,14,9,0,0,0,0,0,0,0,213,0,11,0,0,42,91,24,0.8,1,1,1,0,1,1,0.8,1,1,1,1,1,1,0,1,1,1,1,1,0
"20100316062871276",0,0,1,28793,364,500783,10,3,53,12,35,0,14,19,61,104,124,4,12,18,7,0,0,0,0,0,0,0,198,0,6,0,0,45,77,38,0.6,0,0,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"20100316075349150",0,0,1,55722,502,682889,11,4,50,12,35,6,11,26,66,113,237,5,8,15,14,0,0,0,0,2,4,0,282,0,37,0,0,48,93,42,0.8,1,0,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
"20100316100826308",0,0,1,99028,410,920300,11,4,54,12,34,20,19,25,57,101,146,4,8,21,8,0,0,0,8,6,6,0,234,0,11,0,0,50,82,33,0.8,1,1,1,0,1,0.333333333333333,0.9,0,1,0,1,1,1,1,1,1,1,0,1,1
"20100316232856860",0,0,1,39840,449,571801,11,4,56,13,36,7,18,13,80,120,164,4,14,22,6,0,0,0,0,3,4,0,275,0,10,0,0,45,85,34,0.6,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"20100316260843110",1,0,1,38285,560,850252,11,6,53,13,40,23,31,8,63,130,248,5,11,34,6,0,0,3,7,13,0,0,255,0,8,0,0,33,236,28,0.4,1,0,0,0,1,0.666666666666667,0.7,0,1,1,1,1,1,1,0,0,1,1,1,0
"20100316350363860",0,0,1,33510,412,404171,10,3,54,12,34,0,16,17,60,102,169,4,17,18,8,0,0,0,0,0,0,0,237,0,23,0,0,45,75,32,0.8,1,0,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,0
